Jahr;Geschlecht;Vorname;Anzahl
2008;M;Daniel;5
2008;M;Dario;4
2008;M;Dominic;1
2008;W;Dorette;1
2008;M;Dzavid;1
2008;M;Ebuka;1
2008;W;Edona;1
2008;W;Elenay;1
2008;W;Eleni;3
2008;W;Elina;2
2008;W;Elizabeth;1
2008;W;Ellen;2
2008;W;Elodie;1
2008;M;Emir;1
2008;M;Ernes;1
2008;M;Eugen;1
2008;M;Evan;1
2008;W;Fabienne;1
2008;M;Fabio;3
2008;W;Fatma;2
2008;M;Filip;1
2008;W;Giulietta;1
2008;W;Gözdenur;1
2008;W;Greta;1
2008;W;Hana;2
2008;W;Hannah;4
2008;M;Iacopo;1
2008;W;Ilaria;2
2008;W;Ilknur;1
2008;W;Ishani-Kaya;1
2008;W;Ivie;1
2008;M;Jack;1
2008;W;Jaël;1
2008;M;Janko;1
2008;M;Janosch;1
2008;W;Jasmin;1
2008;W;Jenny;1
2008;W;Jill;1
2008;M;Jonathan;5
2008;M;Jordan;1
2008;M;Julius;3
2008;M;Jurij;2
2008;W;Karolina;1
2008;W;Kate;1
2008;W;Kayssa;1
2008;M;Kilian;1
2008;W;Klea;1
2008;W;Lara;7
2008;M;Leenandro;1
2008;W;Lenia;1
2008;W;Leonor;2
2008;M;Lex;1
2008;W;Leyla;3
2008;W;Lia;3
2008;W;Lienne;1
2008;M;Lion;1
2008;M;Lionel;3
2008;M;Loris;2
2008;W;Lucienne-Ange;1
2008;W;Luisa;2
2008;M;Lukas;3
2008;W;Madlaina;2
2008;W;Mahisha;1
2008;W;Maia;1
2008;W;Maja;3
2008;M;Maksimilijan;1
2008;W;Malin;1
2008;M;Marco;4
2008;M;Marek;1
2008;W;Mariella;1
2008;M;Marius;1
2008;M;Mateo;1
2008;W;Matilda;2
2007;W;Karina;1
2007;W;Kimberly;1
2007;W;Kisha;1
2007;W;Knika;1
2007;W;Kristina;1
2007;W;Lajana;1
2007;W;Lana;1
2007;M;Lars;2
2007;W;Laura;3
2007;W;Léa;1
2007;W;Leandra;3
2007;W;Lena;3
2007;M;Lenny;2
2007;M;Leonardo;1
2007;M;Lewis;2
2007;M;Lino;1
2007;M;Linus;5
2007;W;Lisa;2
2007;M;Logan;1
2007;W;Lotti;1
2007;W;Luana-Kim;1
2007;W;Luciana;1
2007;W;Mahara;1
2007;M;Mahir;1
2007;M;Marc;3
2007;W;Martina;1
2007;M;Mateusz;1
2007;W;Matilde;2
2007;M;Mattia;5
2007;M;Maxim;2
2007;W;Maya;2
2007;W;Meret;2
2007;W;Meyra;1
2007;M;Micha;1
2007;W;Mikhaela;1
2007;W;Milla;1
2007;M;Milun;1
2007;W;Minatou;1
2007;M;Mio;1
2007;W;Mira;1
2007;W;Moira;1
2007;M;Moshe;1
2007;W;Murielle;1
2007;W;Nessa;1
2007;M;Niclas;1
2007;W;Nihal;1
2007;M;Nino;1
2007;M;Noël;1
2007;W;Noëlle;1
2007;W;Norah;2
2007;M;Olly;1
2007;M;Omar;1
2007;M;Onur;1
2007;M;Orhan;1
2007;M;Patrick;2
2007;W;Rafaela;1
2007;W;Rania;1
2007;M;Raul;1
2007;M;Rayan;1
2008;M;Mehmet;2
2008;W;Mejreme;1
2008;W;Meryem;1
2008;W;Gianna;1
2008;M;Hannes;1
2008;M;Henri;1
2008;W;Isabell;1
2008;W;Janina;1
2008;M;Jon;2
2008;W;Josefine;1
2008;W;Joséphine;1
2008;M;Juan;1
2008;W;Julia;5
2008;W;Juliette;1
2008;M;Kasum;1
2008;M;Kayra;1
2008;M;Kerem;1
2008;M;Kian;1
2008;M;Lachlan;1
2008;M;Leart;2
2009;W;Flurina;1
2009;M;Getoar;1
2009;W;Gina;1
2009;M;Gregor;1
2009;W;Gresa;1
2009;W;Hana;1
2009;W;Hanae;1
2009;W;Hannah;8
2009;W;Havin;1
2009;W;Jaël;3
2009;M;Jaro;1
2009;M;Jascha;2
2009;W;Jasmin;1
2009;W;Jessica;3
2009;M;Jonas;2
2009;W;Jonna;1
2009;M;Julian;11
2009;M;Julius;3
2009;W;Kantira;1
2009;W;Kara;1
2009;M;Kardin;1
2009;W;Lisanne;1
2009;W;Lois;1
2009;M;Loris;1
2009;W;Luzie;1
2009;W;Malena;1
2009;M;Maltiti;1
2009;M;Marco;4
2009;W;Margarita;1
2009;W;Mariam;1
2009;W;Marisa;1
2009;M;Martin;1
2009;W;Melissa;4
2009;W;Meret;2
2009;M;Mica-Alexander;1
2009;M;Mickael;1
2009;M;Midas;1
2009;M;Mika;4
2009;M;Minh;1
2009;W;Mirjeta;1
2009;W;Narin;2
2009;W;Nayeli;1
2009;M;Neal;1
2009;W;Nele;1
2009;M;Neo;2
2009;M;Nesim;1
2009;M;Nick;1
2009;M;Niklas;1
2009;M;Nikola;1
2009;M;Noël;1
2009;W;Oline;1
2009;M;Oscar;2
2009;M;Pablo;1
2009;M;Pascal;2
2009;M;Peer;1
2009;M;Philipp;2
2009;M;Rajan;1
2009;W;Rashell;1
2009;W;Rebecca;3
2009;W;Ricarda;1
2009;M;Richie;1
2009;W;Rinesa;2
2009;M;Roméo;2
2009;W;Romina-Bianca;1
2009;W;Rona;1
2009;W;Rosa;2
2009;M;Rubar;1
2009;M;Ruben;5
2009;W;Rüya;1
2009;M;Samuel;7
2009;M;Seita;1
2009;W;Semiha;1
2009;W;Senâ;1
2009;W;Shakira;1
2009;W;Shirin;1
2009;M;Sidar;1
2009;W;Sienna;1
2009;M;Simon;1
2009;W;Simona;1
2009;M;Stefan;1
2009;W;Sude;5
2009;W;Tatijana;1
2009;W;Thuvaraga;1
2009;M;Timeo;1
2009;W;Tina;1
2009;M;Toby;1
2009;M;Toprak;1
2009;M;Valentino;1
2009;W;Varvara;1
2009;M;Vildan;1
2009;W;Vivienne;2
2009;M;Yáel;1
2009;W;Yanira;1
2009;W;Yara;1
2009;M;Younes;2
2009;W;Zaira;1
2009;W;Zeylin;1
2009;W;Zora;1
2010;W;Abhaya;1
2010;M;Abhishek;1
2010;W;Adelina;1
2010;M;Adrian;2
2010;M;Adriano;1
2010;M;Aeneas;2
2010;W;Ailin;1
2010;W;Aina;1
2010;W;Alena;2
2010;M;Alexander;5
2008;M;Lenn;1
2008;M;Lenny;2
2008;W;Leonie;4
2008;W;Leyni;1
2008;W;Lilli;2
2008;W;Lilly;4
2008;W;Lina;9
2008;W;Livia;2
2008;W;Loreta;1
2008;M;Lorin;1
2008;W;Lorin;1
2008;W;Louisa;2
2008;M;Loven;1
2008;M;Luan;2
2008;M;Lucas;3
2008;W;Lynn;1
2008;W;Maira;1
2008;W;Malena;1
2008;W;Mara;2
2008;W;Maraya;1
2008;M;Marko;2
2008;M;Marlon;2
2008;W;Mathilda;3
2008;M;Mats;1
2008;M;Matteo;4
2008;M;Mattia;4
2008;M;Maximilian;3
2008;W;Mayra;1
2008;M;Metin;1
2008;M;Mico;1
2008;M;Miguel;1
2008;M;Mihajlo;1
2008;M;Mikail;2
2008;W;Milana;1
2008;W;Naïma;1
2008;W;Naja;1
2008;W;Nayomi;1
2008;W;Neyla;1
2008;W;Nicole;1
2008;W;Nida;1
2008;W;Nina;8
2008;W;Noa;1
2008;W;Nohra;1
2008;M;Pasquale;1
2008;M;Rafael;1
2008;W;Rana;1
2008;M;Raniero;1
2008;M;René;1
2008;W;Reyhan;1
2008;M;Richard;1
2008;M;Rikardo;1
2008;M;Rionit;1
2008;M;Roni;1
2008;W;Rosalie;1
2008;W;Rüveyda;1
2008;M;Ryan;4
2008;W;Salsabil;1
2008;M;Sami;1
2008;M;Samuel;4
2008;W;Sarah;2
2008;W;Saruga;1
2008;W;Shay;1
2008;M;Shea;1
2008;M;Silas;2
2008;W;Soléane;1
2008;W;Soraya;1
2008;W;Süheda;1
2008;W;Sürmeli;1
2008;W;Svea;1
2010;W;Aleyna;2
2010;W;Alicia;2
2010;W;Alison;1
2010;W;Alissa;1
2010;W;Alissia;1
2010;W;Amelie;2
2010;M;An-fan;1
2010;W;Anika;1
2010;W;Annika-Lisa;1
2010;M;Antoine;2
2010;M;Antonin;1
2010;W;Anushka;1
2010;M;Anwar;1
2010;W;Anya;1
2016;M;Artur;3
2016;M;Aryav;1
2016;M;Aurélien;1
2016;M;Azad;3
2016;W;Azra;2
2016;M;Berkin;1
2016;W;Bianca;2
2016;W;Bijon;1
2016;M;Blean;1
2016;M;Caio;1
2016;M;Callum;1
2016;M;Cameron;1
2016;W;Charline;1
2019;W;Haticenur;1
2019;W;Hayat;1
2019;W;Himary;1
2019;W;Hülya;1
2019;W;Ida;6
2019;W;Iliana;1
2019;M;Isa;1
2019;W;Isla;1
2019;W;Ismihana;1
2019;M;Jo;1
2019;M;Joann;1
2019;M;João;1
2019;M;John;2
2019;M;Jordi;1
2019;W;Joséphine;1
2019;M;Jozo;1
2019;W;Julia;3
2019;W;Kalina;2
2019;W;Kiara;2
2019;W;Laura;6
2019;W;Lelia;1
2019;W;Leni;2
2019;M;Léon;2
2019;W;Levin;1
2019;W;Liara;1
2019;W;Lotta;2
2019;W;Luise;1
2019;M;Lum;1
2019;W;Lyah;1
2019;W;Madalena;1
2019;W;Mahé;1
2019;W;Maja;1
2019;M;Malik;7
2019;W;Malou;2
2019;W;Mansata;1
2019;W;Marilu;1
2019;W;Marla;1
2019;M;Marlon;2
2019;M;Mats;1
2019;M;Matt;1
2019;W;Meret;2
2016;M;Claudio;1
2016;M;Cornelius;1
2016;W;Darina;1
2016;M;Dastan;1
2016;M;Diego;2
2016;M;Efe;1
2016;W;Elaa;1
2016;W;Elhana;1
2016;M;Elias;7
2016;W;Elicia;1
2016;W;Ellie;3
2016;W;Emily;5
2016;M;Erik;1
2016;M;Ethan;1
2016;M;Eyden;1
2016;W;Fitore;1
2016;M;Gaël;1
2016;M;Georgy;1
2016;M;Gianluca;1
2016;M;Gregory;2
2016;M;Guillermo;1
2016;W;Helena;1
2016;M;Henry;5
2016;W;Hira;1
2016;M;Ioann;1
2016;W;Irem;1
2016;W;Isabel;1
2016;W;Isabella-Emilia;1
2016;W;Jael;1
2016;M;Jamesy;1
2016;M;Jamilbeik;1
2016;M;John;1
2016;M;Jose;1
2016;W;Jovana;1
2016;M;Juan;2
2016;W;Juliana;1
2016;M;Julijan;1
2016;M;Kaden;1
2019;M;Metehan;1
2019;W;Meyna;1
2019;W;Mia;9
2019;W;Mia-Sophie;1
2019;M;Michael;3
2019;M;Noe;1
2019;W;Noë;1
2019;W;Noeliyah;1
2019;M;Nuar;1
2019;M;Omar;1
2019;W;Orelia;1
2019;W;Philomena;1
2018;M;Josip;1
2018;W;Laraina;1
2018;M;Lars;2
2018;W;Layla;2
2018;M;Leon;10
2018;M;Levin;7
2018;M;Liam;6
2018;W;Liana;1
2018;M;Mauro;1
2018;M;Maxwell;1
2018;W;Mayra;1
2018;W;Melody;3
2018;W;Meryem;1
2018;W;Milena;1
2018;M;Milkyas;1
2018;M;Naele;1
2018;M;Niccolò;1
2018;M;Nilo;2
2018;M;Noah;6
2018;W;Noëlle;1
2018;W;Olinda;1
2018;W;Palina;2
2018;M;Rafael;2
2018;W;Rieke;1
2018;W;Riga;1
2018;W;Ronya;1
2018;W;Sabela;1
2018;M;Sami;1
2018;W;Samira;2
2018;W;Seraina;1
2018;M;Shreyan;1
2018;M;Sinan;2
2018;W;Stella;2
2018;W;Yorina;1
2018;M;Zacharias;2
2018;W;Zoë;1
2018;W;Zohar;1
2019;M;Aaron;7
2019;W;Adea;1
2019;M;Alenia;1
2019;W;Alesia;1
2019;M;Andreas;1
2019;W;Annabell;2
2019;W;Antu;1
2019;M;Arel;1
2019;M;Ari;1
2019;M;Arne;3
2019;W;Aulona;1
2019;W;Aurela;2
2019;M;Auron;1
2019;W;Aylis;1
2019;M;Barlas;1
2019;W;Billie;1
2019;M;Daryan;1
2019;W;Dilara;1
2019;M;Drin;1
2019;M;Elion;1
2019;W;Elise;1
2019;W;Ellen;1
2019;M;Eloan;1
2019;W;Elodie;1
2019;W;Emelie;1
2019;W;Emilio;1
2019;W;Emma-Lou;1
2019;M;Ennio;1
2020;W;Eliza;1
2020;W;Emilia;12
2020;W;Emma;8
2020;M;Etienne;2
2020;M;Felix;2
2020;W;Freyja;1
2020;M;Gabriele;2
2020;M;Hamza;1
2020;M;Haris;1
2020;W;Helen;1
2020;M;Ilay;4
2020;W;Ilenia;2
2020;W;Inaya;1
2020;M;Ioannis;1
2020;W;Irene;1
2020;W;Isa;1
2020;W;Isabela;1
2020;M;Philipp;1
2020;M;Poyraz;1
2020;M;Remey;1
2020;M;Ron;2
2020;W;Sabrina;1
2020;M;Salvatore;1
2020;M;Shaurya;1
2020;M;Shiro;1
2020;M;Siraj;1
2020;W;Soley;1
2020;W;Sophie;5
2020;M;Stavros;1
2020;M;Stefano;1
2020;W;Taís;1
2020;W;Taya;1
2020;W;Tea;1
2020;M;Thiemo;1
2020;M;Thomas;1
2020;W;Tilney;1
2020;W;Timea;3
2020;W;Tinna;1
2020;M;Tom;1
2020;M;Toprak;1
2020;W;Tosca;1
2020;M;Vihaan;1
2020;M;Vincenzo;1
2020;M;Vito;2
2020;M;Wiktor;1
2020;W;Wilhelmina;1
2020;M;Yacob;1
2020;W;Yanika;1
2020;M;Yuli;1
2020;W;Zelal;1
2020;W;Zora;1
2021;W;Ajla;1
2021;M;Albert;1
2021;M;Alex;1
2021;W;Alicia;2
2021;W;Alva;1
2021;W;Amanda;1
2021;W;Anaisha;1
2021;W;Anna;6
2021;M;Arian;1
2021;W;Arila;1
2021;M;Artus;1
2021;M;August;1
2021;W;Avni;1
2021;W;Aylin;2
2021;M;Biel;1
2021;W;Bora;1
2021;W;Celeste;1
2021;M;Charlie;1
2021;W;Charlotte;5
2021;W;Chloë;1
2021;W;Choi;1
2021;W;Clarisse;1
2021;W;Daria;2
2021;W;Dea;1
2021;M;Devin;1
2021;W;Diana;3
2021;W;Dora;2
2021;W;Eden;1
2021;M;Elia;3
2021;W;Elijan;1
2021;W;Elodie;1
2021;W;Evangelia;1
2021;M;Felix;6
2021;W;Flora;1
2021;M;Flori;1
2021;W;Flurina;1
2021;M;Gilles;1
2021;W;Gökçen;1
2021;M;Hafiid;1
2021;M;Ikaya;1
2021;M;Ilai;2
2021;M;Ilias;1
2021;W;Imany;1
2021;W;Ina;1
2021;W;Isa;1
2021;W;Isra;1
2021;M;Itungo;1
2021;M;Jair;1
2021;M;Jarne;1
2021;W;Jasina;1
2021;M;Jasper;2
2021;W;Jelena;1
2021;M;Jibril;1
2021;M;Johann;1
2021;M;Jonathan;1
2021;M;Juan;1
2021;W;Kaily;1
2021;W;Kasija;1
2021;W;Keisy;1
2021;W;Khadijah;1
2021;W;Kiana;1
2021;M;Kiyansh;1
2021;M;Leandro;2
2021;W;Liliane;1
2021;M;Linus;3
2021;M;Logan;2
2021;M;Lorian;3
2021;M;Loris;3
2021;W;Lou;2
2021;M;Louis;8
2021;M;Luka;3
2021;W;Malin;1
2021;W;Matea;1
2021;M;Matej;2
2021;M;Mateo;5
2021;W;Matilda;3
2021;W;Mia;7
2021;M;Miguel-Ángel;1
2021;M;Muaz;1
2021;M;Nael;2
2021;M;Nepomuk;1
2009;M;Burim;1
2009;M;Calvin;1
2009;M;Can;2
2009;W;Carla;4
2009;W;Caroline;2
2009;W;Clara;3
2009;W;Colleen;1
2009;W;Defne;1
2009;M;Deran;1
2009;W;Derija;1
2009;W;Derya;1
2010;M;Miran;1
2010;W;Miselys;1
2010;M;Mustafa;1
2010;W;Nara;1
2010;M;Nathaniel;1
2010;W;Nazdar;1
2010;M;Neil;1
2010;W;Nisanur;2
2010;M;Noël;1
2010;W;Nola;1
2010;M;Panmog;1
2010;M;Pascal;2
2010;M;Pedro;1
2010;M;Raphaell;1
2010;W;Renusha;1
2010;M;Rhys;1
2010;W;Ria;1
2010;M;Rojhat;1
2010;M;Royal;1
2010;W;Roza;1
2010;W;Sibel;1
2010;W;Sibyl;1
2010;M;Simian;1
2010;W;Sophie;10
2010;M;Stanislaw;1
2010;M;Théo;1
2010;W;Varsanaa;1
2010;M;Ved;1
2010;M;Vedran;1
2010;W;Vidhya;1
2010;M;Yohann;1
2010;M;Yushan;1
2010;M;Zein;1
2010;M;Zeng-Qiao;1
2010;W;Zohar;1
2010;W;Zora;1
2011;M;Aarush;2
2011;M;Abdelmalik;1
2011;M;Aeneas;1
2009;M;Elias;3
2009;M;Elio;1
2009;W;Elli;1
2009;M;Enea;2
2009;M;Engin;1
2009;M;Eyjub;1
2009;W;Fiona;2
2009;M;Francesco;1
2009;M;Francis;2
2009;M;Giachem;1
2009;M;Hayder;1
2009;M;Henrik;1
2009;M;Huner;1
2009;W;Ilayda;2
2009;M;Ilhan;1
2009;W;Isa;1
2009;W;Isabela;1
2009;M;Janos;1
2009;W;Jara;1
2009;W;Jarmila;1
2009;M;Jean-Marc;1
2009;W;Jiayi;1
2009;W;Joana;1
2009;M;Joél;1
2009;W;Joline;1
2009;W;Katja;2
2009;M;Kenan;1
2009;W;Khadidja;1
2009;M;Kian;4
2009;M;Konstantin;1
2009;M;Lars;1
2009;W;Laura;6
2009;M;Loran;1
2009;W;Lorelay;1
2009;M;Lorenzo;2
2009;W;Lorin;1
2009;W;Lynn;1
2009;M;Manuel;3
2011;M;Ahmet;1
2011;M;Ajan;1
2011;W;Ajla;1
2011;M;Aksel;1
2011;M;Albijon;1
2011;W;Alçin;1
2011;M;Alperen;1
2011;W;Alyssa;1
2011;M;Amadeus;1
2011;M;Amar;2
2011;W;Amelie;2
2011;W;Amire;1
2011;M;Amon;1
2011;W;Angelina;3
2011;W;Anna-Sophie;1
2011;W;Anne-Sophie;1
2011;W;Annigna;1
2011;W;Annina;1
2011;W;Arbiana;1
2011;W;Ariane;2
2011;W;Ariel;1
2011;M;Aron;1
2011;M;Aronit;1
2011;M;Aruah;1
2011;W;Asu;1
2011;M;Aurelio;1
2011;W;Ava;2
2011;W;Awesta;1
2011;M;Ayan;1
2011;W;Bazwit;1
2011;M;Berat;1
2011;M;Berkan;1
2011;W;Bruna;1
2011;M;Camille;1
2011;W;Carlotta;1
2011;W;Catalina;1
2011;W;Catyana;1
2011;W;Cecilia;1
2011;W;Chinatsu;1
2011;W;Christina;2
2011;W;Cloe;1
2011;M;Damian;2
2011;M;Darian;2
2011;W;Daryna;1
2011;M;Dayal;1
2011;M;Diego;10
2011;W;Dilay;1
2011;M;Din;1
2011;W;Dinora;1
2011;M;Edoardo;1
2011;W;Eleanor;1
2011;M;Eliel;1
2011;W;Elif;1
2011;W;Elin;3
2011;W;Ellie;1
2011;W;Eloïse;2
2011;M;Emin;1
2011;M;Emre;1
2011;M;Ener;1
2011;M;Eric;2
2011;M;Eris;1
2011;W;Erva;1
2011;M;Ervin;1
2011;M;Eymen;1
2011;W;Florianne;2
2011;M;Frankie;1
2011;W;Hanna;2
2011;M;Hanno;1
2011;W;Helena;3
2011;M;Henry;5
2011;W;Iliana;1
2011;W;Imogen;1
2011;W;Irem;1
2011;W;Irini;1
2011;W;Jade;1
2011;M;Jael;1
2011;M;Jakob;5
2011;W;Jayden;1
2011;W;Jemma;1
2011;M;Jeremy;2
2011;M;Joen;1
2011;M;Jonathan;6
2011;M;Jonny;1
2011;M;Joud;1
2011;W;Joy;1
2011;M;Julian;8
2011;W;Juliette;1
2011;W;Kanita;1
2011;W;Katalina;1
2011;W;Katrin;1
2011;W;Kavya;1
2011;W;Kaya;1
2011;W;Kayla;1
2011;M;Kayra;3
2011;W;Klara;2
2011;W;Konstanze;1
2011;M;Krithik;1
2011;W;Kylee;1
2011;M;Lachlan;1
2011;W;Lamiha-Zeliha;1
2011;W;Laranur;1
2011;W;Lavinia;1
2011;W;Leah;1
2011;M;Leander;2
2011;M;Leart;1
2011;M;Leeland;1
2011;M;Len;3
2011;M;Leonard;2
2011;M;Leonardo;6
2011;W;Leticia;1
2011;M;Lias;1
2011;W;Liliane;1
2011;W;Linna;1
2011;W;Lisanne;1
2011;M;Livio;2
2011;M;Loïc;1
2011;W;Loïs;1
2011;W;Lorentina;2
2011;W;Lorin;5
2011;W;Lotta;1
2011;M;Louca;1
2011;M;Louis;5
2011;W;Louise;1
2011;M;Louvy;1
2011;W;Lucie;2
2011;W;Lydia;1
2011;W;Lynn;1
2011;W;Mahder;1
2011;M;Mahmoud;1
2011;W;Malak;1
2011;M;Malek;1
2009;W;Maria;4
2009;M;Marino;1
2009;M;Mario;1
2009;M;Markus;1
2009;W;Maryam;1
2009;W;Matilde;1
2009;M;Mattai;1
2009;M;Matteo;5
2009;M;Maxim;1
2009;W;Mayra;2
2009;W;Meryem;1
2009;M;Metiner;1
2009;M;Miguel;2
2009;W;Milena;1
2009;W;Milica;1
2009;M;Milo;2
2009;W;Mina;4
2009;M;Mito;1
2009;M;Momcilo;1
2009;W;Murielle;1
2009;M;Musa;2
2009;W;Naila;1
2009;M;Naum;1
2009;W;Nazar;1
2009;M;Neandro;1
2009;M;Nethanel;1
2009;M;Nicola;2
2009;M;Nikodem;2
2009;W;Nikolina;1
2009;W;Nina;2
2009;M;Noa;2
2009;M;Noam;1
2009;M;Noel;1
2009;W;Nouria;1
2009;W;Nüjen;1
2009;M;Nuoang;1
2009;W;Paris;1
2009;M;Phil;1
2009;W;Pia;1
2009;M;Rafael;1
2009;M;Raphael;6
2009;W;Rhianna;1
2009;M;Richard;1
2009;W;Rina;1
2009;M;Rinon;1
2009;M;Roland;1
2009;M;Ron;1
2009;W;Rosalie;1
2009;W;Roxana;1
2009;W;Saphira;1
2009;W;Selena;1
2009;W;Sema;1
2009;W;Shahithya;1
2009;M;Shayanth;1
2009;W;Shirine;1
2009;W;Silla;1
2009;M;Silvan;1
2009;M;Sinan;1
2009;W;Stella;1
2009;W;Tabita;1
2009;M;Tabo;1
2009;W;Thaamira;1
2009;M;Thara;1
2009;M;Theodor;1
2009;M;Til;1
2009;M;Timothy;2
2009;W;Tonia;1
2009;W;Tuana;3
2009;M;Tufan;1
2009;M;Umut;1
2009;M;Valentin;8
2009;W;Valérie;1
2009;W;Vasana;1
2009;M;Wendelin;1
2011;M;Manou;1
2011;M;Mapurinan;1
2011;M;Marc;4
2011;W;Marit;1
2011;W;Marla;2
2011;W;Marlene;1
2011;M;Mattia;2
2011;W;Mela;1
2011;W;Melisa;1
2011;M;Mendel;1
2011;W;Micaela;1
2011;M;Mikail;1
2011;W;Mira;3
2011;W;Misbaou;1
2011;W;Muhim;1
2011;M;Nathanael;1
2011;M;Nathanaël;1
2011;M;Neel;1
2011;W;Nerea;1
2011;W;Nevia;2
2011;M;Nick;1
2011;W;Nihal;1
2011;W;Nihel;1
2011;W;Noelia;1
2011;W;Nouran;1
2011;W;Nuria;1
2011;W;Oda;1
2011;W;Olesa;1
2011;M;Omer;2
2011;M;Ömer;3
2011;W;Oriana;1
2011;M;Oskar;3
2011;M;Patrick;2
2011;M;Phannasched;1
2011;M;Philip;1
2011;W;Phuong-Vy;1
2011;W;Pia;1
2011;W;Priska;1
2011;W;Priyanshi;1
2011;W;Rabia;1
2011;W;Rachel;2
2011;M;Raphael;2
2011;M;Rishav;1
2011;M;Robert;3
2011;M;Ruan;1
2011;W;Rupinder;1
2011;M;Safet;1
2011;W;Sahra;1
2011;M;Santiago;1
2011;W;Sarah;1
2011;W;Selia;1
2011;W;Selin;4
2011;W;Sema;2
2011;M;Seraphin;1
2011;W;Serena;1
2011;M;Shaginth;1
2011;M;Shani;1
2011;W;Shirly;1
2011;M;Simao;1
2011;W;Skadi;1
2011;W;Soraya-Alexia;1
2011;W;Soulayma;1
2011;M;Taito;1
2011;M;Talha;2
2011;W;Taranisa;1
2011;W;Thanh-Huong;1
2011;M;Thiago;1
2011;M;Thijs;1
2011;M;Till;1
2011;M;Timothy;1
2011;M;Toby;1
2011;M;Tomio;1
2011;M;Toprak;1
2011;M;Tvan;1
2011;W;Valentina;3
2011;M;Valér;1
2011;M;Veli;1
2011;M;Vidheya;1
2009;W;Yael;3
2009;W;Yasmin;3
2009;M;Ylber;1
2009;W;Yuna;1
2009;W;Yvonne;1
2009;M;Zamir;1
2009;W;Zerya;1
2009;W;Zilla;1
2009;W;Zubdha;1
2010;M;Aaron;6
2010;M;Aayansh;1
2010;M;Abdulkerim;1
2010;M;Adem;1
2010;W;Adriana;1
2010;M;Aidan;1
2010;M;Aleksa;2
2010;W;Alessia;2
2010;M;Alex;1
2010;W;Alexandra;1
2010;W;Alice;2
2010;W;Alisa;1
2010;W;Alva;1
2010;W;Aminata;1
2010;M;Anas;1
2010;M;Andreas;1
2010;W;Antonia;1
2010;M;Arda;3
2010;W;Arina;1
2010;W;Aylin;1
2010;W;Azra;4
2010;M;Balazs;1
2010;M;Barija;1
2010;M;Béla;1
2010;W;Belkisa;1
2010;M;Benjamin;6
2010;W;Carla;2
2010;W;Célestine;1
2010;W;Charlotta;1
2010;M;Charly;1
2010;M;Christian;2
2010;W;Claudia;1
2010;M;Cleo;1
2010;M;Corentin;1
2010;W;Crista;1
2010;M;Danilo;2
2010;M;Dariel;1
2010;M;David;11
2010;M;Daylan;1
2010;W;Deeksha;1
2010;W;Desirée;1
2010;W;Destiny;1
2010;W;Dianna;1
2010;M;Diego;2
2010;W;Dilara;1
2010;M;Dimitri;1
2010;W;Diona;1
2010;M;Djordje;1
2010;M;Dorant;1
2010;M;Driton;1
2010;M;Ebrar;1
2010;W;Eda;1
2010;W;Edona;1
2010;M;Efstratios;1
2010;W;Elena;6
2010;W;Eleni;2
2010;M;Eliah;1
2010;M;Elijah;1
2010;W;Elisabeth;4
2010;W;Eliza;1
2010;W;Eljesa;2
2010;M;Ellias;1
2010;W;Elvana;2
2010;W;Emilia;4
2010;W;Emine;1
2011;M;Yi;1
2011;W;Yomna;1
2011;M;Zeki;1
2011;W;Zoé;1
2012;W;Aarathi;1
2012;M;Admir;1
2012;M;Agan;1
2012;W;Aileen;1
2012;M;Akif;1
2012;M;Alexsandro;1
2012;W;Alishya;1
2012;W;Amel;1
2012;W;Amélie;4
2012;M;Amir;1
2012;M;Anael;1
2012;W;Anaëlle;1
2012;W;Anastasija;2
2012;M;Anay;1
2012;M;Andres;2
2012;W;Angelina;2
2012;W;Anisa;2
2012;W;Anna-Giulia;1
2012;W;Annina;2
2012;M;Arbian;1
2012;W;Arezo;1
2012;M;Arias;1
2012;W;Arnisa;1
2012;M;Arya;1
2012;M;Asa;1
2012;W;Ashfa;1
2012;W;Asmin;1
2012;W;Asya;2
2012;W;Augusta;1
2012;M;Aurelio;1
2012;W;Avelyn;1
2012;M;Aviel;1
2012;M;Ayan;1
2012;W;Azra;1
2012;W;Beatriz;1
2012;M;Besir;1
2012;M;Brian;1
2012;M;Camilo;1
2012;M;Cédric;1
2012;W;Celestine;1
2012;W;Celina;1
2012;W;Charline;1
2012;W;Cheyenne;1
2012;M;Christopher;1
2012;M;Dafe;1
2012;M;Damian;4
2012;W;Daphne;1
2012;M;Dawud;1
2012;M;Deljir;1
2012;M;Denis;1
2012;W;Dia;1
2012;M;Diar;1
2012;M;Diego;6
2012;M;Dylan;1
2012;M;Eldin;1
2012;M;Eli;1
2012;W;Ella;7
2012;M;Elyas;1
2012;M;Emil;1
2012;W;Emilia;5
2012;M;Emin;1
2012;M;Engin;1
2012;W;Enkeleda;1
2012;M;Erdem;1
2012;M;Ethan;1
2012;W;Eva;3
2012;W;Evelina;1
2012;W;Eylül;1
2012;M;Flavian;1
2012;M;Francesco;1
2012;M;Frederick;1
2012;M;Gideon;1
2012;M;Giuseppe;1
2012;M;Gustavo;1
2012;M;Gwydion;1
2012;W;Hanna;2
2012;M;Hassan;1
2012;M;Hendrik;2
2012;W;Ida;1
2012;M;Jacob;1
2012;M;Jai;1
2012;M;Jan;3
2012;M;Jaron;1
2012;M;Jason;1
2012;W;Jedida;1
